name,year,manufacturer,model,trim,mileage,color,price
2021 Genesis G70,2021,Genesis,G70,3.3T,15576,White,45990
2021 Genesis G70,2021,Genesis,G70,3.3T,5831,Gray,45590
2022 Genesis G70,2022,Genesis,G70,3.3T,3607,Red,48990
2022 Genesis G70,2022,Genesis,G70,3.3T,13909,Silver,48590
2022 Genesis G70,2022,Genesis,G70,3.3T,12089,White,51590
2022 Genesis G70,2022,Genesis,G70,3.3T,13234,White,48590
2019 Genesis G70,2019,Genesis,G70,3.3T Advanced,16372,Black,38929
2021 Genesis G80,2021,Genesis,G80,2.5T,11901,Black,49990
2021 Genesis G80,2021,Genesis,G80,2.5T,5461,White,52590
2021 Genesis G80,2021,Genesis,G80,2.5T,11555,Black,51590
