@context,@type,itemCondition,name,modelDate,manufacturer,model,color,image,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,offers,trim
http://schema.org,Vehicle,Used,2014 Acura RDX,2014,Acura,RDX,White,//cdnblob.fastly.carvana.io/2001741584/post-large/normalized/zoomcrop/2001741584-edc-02.jpg,Acura,Used 2014 Acura RDX undefined with 95677 miles - $19590,95677,2001741584,5J8TB3H57EL013795,"{'@type': 'Offer', 'price': '19590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2338853'}",base
http://schema.org,Vehicle,Used,2016 Acura RDX,2016,Acura,RDX,White,//cdnblob.fastly.carvana.io/2001870677/post-large/normalized/zoomcrop/2001870677-edc-02.jpg,Acura,Used 2016 Acura RDX undefined with 33426 miles - $27990,33426,2001870677,5J8TB3H37GL019551,"{'@type': 'Offer', 'price': '27990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2415118'}",base
http://schema.org,Vehicle,Used,2014 Acura RDX,2014,Acura,RDX,Black,//cdnblob.fastly.carvana.io/2001834900/post-large/normalized/zoomcrop/2001834900-edc-02.jpg,Acura,Used 2014 Acura RDX undefined with 63970 miles - $22990,63970,2001834900,5J8TB4H52EL021938,"{'@type': 'Offer', 'price': '22990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2393124'}",base
http://schema.org,Vehicle,Used,2015 Acura RDX,2015,Acura,RDX,Black,//cdnblob.fastly.carvana.io/2001786206/post-large/normalized/zoomcrop/2001786206-edc-02.jpg,Acura,Used 2015 Acura RDX undefined with 69071 miles - $22990,69071,2001786206,5J8TB3H38FL014406,"{'@type': 'Offer', 'price': '22990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2405583'}",base
http://schema.org,Vehicle,Used,2014 Acura RLX,2014,Acura,RLX,Gray,//cdnblob.fastly.carvana.io/2001868757/post-large/normalized/zoomcrop/2001868757-edc-02.jpg,Acura,Used 2014 Acura RLX undefined with 62603 miles - $24590,62603,2001868757,JH4KC1F91EC003926,"{'@type': 'Offer', 'price': '24590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2425644'}",base
http://schema.org,Vehicle,Used,2014 Acura RLX,2014,Acura,RLX,Gray,//cdnblob.fastly.carvana.io/2001911055/post-large/normalized/zoomcrop/2001911055-edc-02.jpg,Acura,Used 2014 Acura RLX undefined with 100436 miles - $20590,100436,2001911055,JH4KC1F54EC006445,"{'@type': 'Offer', 'price': '20590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2439527'}",base
http://schema.org,Vehicle,Used,2014 Acura RLX,2014,Acura,RLX,Gray,//cdnblob.fastly.carvana.io/2001902583/post-large/normalized/zoomcrop/2001902583-edc-02.jpg,Acura,Used 2014 Acura RLX undefined with 75779 miles - $22590,75779,2001902583,JH4KC1F98EC001462,"{'@type': 'Offer', 'price': '22590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2433036'}",base
http://schema.org,Vehicle,Used,2014 Acura RLX,2014,Acura,RLX,Gray,//cdnblob.fastly.carvana.io/2001808163/post-large/normalized/zoomcrop/2001808163-edc-02.jpg,Acura,Used 2014 Acura RLX undefined with 60684 miles - $23990,60684,2001808163,JH4KC1F99EC001289,"{'@type': 'Offer', 'price': '23990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2378966'}",base
http://schema.org,Vehicle,Used,2018 Acura RLX,2018,Acura,RLX,Black,//cdnblob.fastly.carvana.io/2001779625/post-large/normalized/zoomcrop/2001779625-edc-02.jpg,Acura,Used 2018 Acura RLX undefined with 70659 miles - $30990,70659,2001779625,JH4KC1F52JC001299,"{'@type': 'Offer', 'price': '30990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2359034'}",base
http://schema.org,Vehicle,Used,2014 Acura RLX,2014,Acura,RLX,Silver,//cdnblob.fastly.carvana.io/2001845254/post-large/normalized/zoomcrop/2001845254-edc-02.jpg,Acura,Used 2014 Acura RLX undefined with 97579 miles - $19590,97579,2001845254,JH4KC1F9XEC004427,"{'@type': 'Offer', 'price': '19590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2406061'}",base
http://schema.org,Vehicle,Used,2014 Acura RLX,2014,Acura,RLX,Gray,//cdnblob.fastly.carvana.io/2001854220/post-large/2001854220-edc-02-search.jpg,Acura,Used 2014 Acura RLX undefined with 94964 miles - $20990,94964,2001854220,JH4KC1F5XEC003078,"{'@type': 'Offer', 'price': '20990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2416546'}",base
http://schema.org,Vehicle,Used,2014 Acura RLX,2014,Acura,RLX,Other,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2014/8816/8816_cc0640_032_BK.png,Acura,Used 2014 Acura RLX undefined with 55454 miles - $24990,55454,2001917699,JH4KC1F35EC002449,"{'@type': 'Offer', 'price': '24990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2455554'}",base
http://schema.org,Vehicle,Used,2014 Acura RLX,2014,Acura,RLX,Other,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2014/8816/8816_cc0640_032_BK.png,Acura,Used 2014 Acura RLX undefined with 69872 miles - $23590,69872,2001949945,JH4KC1F39EC001899,"{'@type': 'Offer', 'price': '23590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2470377'}",base
http://schema.org,Vehicle,Used,2018 Acura RLX,2018,Acura,RLX,White,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2018/12480/12480_cc0640_032_WH.png,Acura,Used 2018 Acura RLX undefined with 51732 miles - $33990,51732,2001926720,JH4KC1F54JC001093,"{'@type': 'Offer', 'price': '33990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2452070'}",base
http://schema.org,Vehicle,Used,2014 Acura RLX,2014,Acura,RLX,Silver,//cdnblob.fastly.carvana.io/2001846404/post-large/normalized/zoomcrop/2001846404-edc-02.jpg,Acura,Used 2014 Acura RLX undefined with 24063 miles - $27990,24063,2001846404,JH4KC1F99EC006492,"{'@type': 'Offer', 'price': '27990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2398344'}",base
http://schema.org,Vehicle,Used,2014 Acura RLX,2014,Acura,RLX,Gray,//cdnblob.fastly.carvana.io/2001781085/post-large/normalized/zoomcrop/2001781085-edc-02.jpg,Acura,Used 2014 Acura RLX undefined with 89801 miles - $20590,89801,2001781085,JH4KC1F36EC002153,"{'@type': 'Offer', 'price': '20590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2360553'}",base
http://schema.org,Vehicle,Used,2014 Acura RLX,2014,Acura,RLX,Black,//cdnblob.fastly.carvana.io/2001901547/post-large/normalized/zoomcrop/2001901547-edc-02.jpg,Acura,Used 2014 Acura RLX undefined with 85079 miles - $22590,85079,2001901547,JH4KC1F38EC002333,"{'@type': 'Offer', 'price': '22590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2434257'}",base
http://schema.org,Vehicle,Used,2014 Acura RLX,2014,Acura,RLX,White,//cdnblob.fastly.carvana.io/2001927881/post-large/normalized/zoomcrop/2001927881-edc-02.jpg,Acura,Used 2014 Acura RLX undefined with 64424 miles - $23990,64424,2001927881,JH4KC1F52EC000398,"{'@type': 'Offer', 'price': '23990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2458242'}",base
http://schema.org,Vehicle,Used,2017 Acura RLX,2017,Acura,RLX,Black,//cdnblob.fastly.carvana.io/2001542280/post-large/normalized/zoomcrop/2001542280-edc-02.jpg,Acura,Used 2017 Acura RLX undefined with 102163 miles - $21990,102163,2001542280,JH4KC1F52HC000065,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2191224'}",Technology Pkg
http://schema.org,Vehicle,Used,2014 Acura TL,2014,Acura,TL,White,//cdnblob.fastly.carvana.io/2001889658/post-large/normalized/zoomcrop/2001889658-edc-02.jpg,Acura,Used 2014 Acura TL undefined with 75867 miles - $22590,75867,2001889658,19UUA9F51EA003045,"{'@type': 'Offer', 'price': '22590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2447765'}",SH-AWD
http://schema.org,Vehicle,Used,2009 Acura TL,2009,Acura,TL,Gray,//cdnblob.fastly.carvana.io/2001730397/post-large/normalized/zoomcrop/2001730397-edc-02.jpg,Acura,Used 2009 Acura TL undefined with 103375 miles - $14990,103375,2001730397,19UUA86569A003297,"{'@type': 'Offer', 'price': '14990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2325162'}",base
http://schema.org,Vehicle,Used,2012 Acura TL,2012,Acura,TL,White,//cdnblob.fastly.carvana.io/2001831929/post-large/normalized/zoomcrop/2001831929-edc-02.jpg,Acura,Used 2012 Acura TL undefined with 58507 miles - $20590,58507,2001831929,19UUA8F56CA040034,"{'@type': 'Offer', 'price': '20590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2394021'}",base
http://schema.org,Vehicle,Used,2014 Acura TL,2014,Acura,TL,Gray,//cdnblob.fastly.carvana.io/2001921155/post-large/normalized/zoomcrop/2001921155-edc-02.jpg,Acura,Used 2014 Acura TL undefined with 70899 miles - $20590,70899,2001921155,19UUA8F55EA000692,"{'@type': 'Offer', 'price': '20590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2448670'}",base
http://schema.org,Vehicle,Used,2012 Acura TL,2012,Acura,TL,Gray,//cdnblob.fastly.carvana.io/2001914869/post-large/normalized/zoomcrop/2001914869-edc-02.jpg,Acura,Used 2012 Acura TL undefined with 103206 miles - $17990,103206,2001914869,19UUA8F51CA033539,"{'@type': 'Offer', 'price': '17990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2447110'}",base
http://schema.org,Vehicle,Used,2010 Acura TL,2010,Acura,TL,Silver,//cdnblob.fastly.carvana.io/2001701591/post-large/normalized/zoomcrop/2001701591-edc-02.jpg,Acura,Used 2010 Acura TL undefined with 48726 miles - $18590,48726,2001701591,19UUA8F23AA019001,"{'@type': 'Offer', 'price': '18590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2304580'}",base
http://schema.org,Vehicle,Used,2012 Acura TL,2012,Acura,TL,Red,//cdnblob.fastly.carvana.io/2001810864/post-large/normalized/zoomcrop/2001810864-edc-02.jpg,Acura,Used 2012 Acura TL undefined with 77984 miles - $17990,77984,2001810864,19UUA8F28CA016873,"{'@type': 'Offer', 'price': '17990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2379039'}",base
http://schema.org,Vehicle,Used,2010 Acura TL,2010,Acura,TL,Blue,//cdnblob.fastly.carvana.io/2001888898/post-large/normalized/zoomcrop/2001888898-edc-02.jpg,Acura,Used 2010 Acura TL undefined with 87358 miles - $16590,87358,2001888898,19UUA8F59AA027128,"{'@type': 'Offer', 'price': '16590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2430798'}",base
http://schema.org,Vehicle,Used,2012 Acura TL,2012,Acura,TL,White,//cdnblob.fastly.carvana.io/2001642864/post-large/normalized/zoomcrop/2001642864-edc-02.jpg,Acura,Used 2012 Acura TL undefined with 94470 miles - $18590,94470,2001642864,19UUA9F75CA003967,"{'@type': 'Offer', 'price': '18590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2274493'}",SH-AWD
http://schema.org,Vehicle,Used,2010 Acura TL,2010,Acura,TL,White,//cdnblob.fastly.carvana.io/2001694130/post-large/normalized/zoomcrop/2001694130-edc-02.jpg,Acura,Used 2010 Acura TL undefined with 71573 miles - $16990,71573,2001694130,19UUA8F28AA006292,"{'@type': 'Offer', 'price': '16990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2328403'}",base
http://schema.org,Vehicle,Used,2012 Acura TL,2012,Acura,TL,Other,//cdnblob.fastly.carvana.io/2001881030/post-large/normalized/zoomcrop/2001881030-edc-02.jpg,Acura,Used 2012 Acura TL undefined with 58543 miles - $21990,58543,2001881030,19UUA9F50CA005236,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2422059'}",SH-AWD
http://schema.org,Vehicle,Used,2010 Acura TL,2010,Acura,TL,Black,//cdnblob.fastly.carvana.io/2001844390/post-large/normalized/zoomcrop/2001844390-edc-02.jpg,Acura,Used 2010 Acura TL undefined with 99587 miles - $16590,99587,2001844390,19UUA8F27AA016604,"{'@type': 'Offer', 'price': '16590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2404007'}",base
http://schema.org,Vehicle,Used,2012 Acura TL,2012,Acura,TL,Black,//cdnblob.fastly.carvana.io/2001886387/post-large/normalized/zoomcrop/2001886387-edc-02.jpg,Acura,Used 2012 Acura TL undefined with 75023 miles - $20590,75023,2001886387,19UUA9F51CA010509,"{'@type': 'Offer', 'price': '20590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2424321'}",SH-AWD
http://schema.org,Vehicle,Used,2012 Acura TL,2012,Acura,TL,Gray,//cdnblob.fastly.carvana.io/2001804649/post-large/normalized/zoomcrop/2001804649-edc-02.jpg,Acura,Used 2012 Acura TL undefined with 98595 miles - $16590,98595,2001804649,19UUA8F25CA003479,"{'@type': 'Offer', 'price': '16590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2379300'}",base
http://schema.org,Vehicle,Used,2012 Acura TL,2012,Acura,TL,Silver,//cdnblob.fastly.carvana.io/2001943168/post-large/normalized/zoomcrop/2001943168-edc-02.jpg,Acura,Used 2012 Acura TL undefined with 62254 miles - $22990,62254,2001943168,19UUA9F55CA004339,"{'@type': 'Offer', 'price': '22990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2462251'}",SH-AWD
http://schema.org,Vehicle,Used,2013 Acura TL,2013,Acura,TL,Blue,//cdnblob.fastly.carvana.io/2001685360/post-large/normalized/zoomcrop/2001685360-edc-02.jpg,Acura,Used 2013 Acura TL undefined with 67611 miles - $18590,67611,2001685360,19UUA8F28DA002053,"{'@type': 'Offer', 'price': '18590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2300125'}",base
http://schema.org,Vehicle,Used,2012 Acura TL,2012,Acura,TL,White,//cdnblob.fastly.carvana.io/2001398206/post-large/normalized/zoomcrop/2001398206-edc-02.jpg,Acura,Used 2012 Acura TL undefined with 62331 miles - $18990,62331,2001398206,19UUA8F23CA029563,"{'@type': 'Offer', 'price': '18990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2095125'}",base
http://schema.org,Vehicle,Used,2009 Acura TL,2009,Acura,TL,Gray,//cdnblob.fastly.carvana.io/2001883051/post-large/normalized/zoomcrop/2001883051-edc-02.jpg,Acura,Used 2009 Acura TL undefined with 101030 miles - $14990,101030,2001883051,19UUA86539A013401,"{'@type': 'Offer', 'price': '14990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2422433'}",base
http://schema.org,Vehicle,Used,2012 Acura TL,2012,Acura,TL,Silver,//cdnblob.fastly.carvana.io/2001579129/post-large/normalized/zoomcrop/2001579129-edc-02.jpg,Acura,Used 2012 Acura TL undefined with 62549 miles - $18590,62549,2001579129,19UUA8F22CA001947,"{'@type': 'Offer', 'price': '18590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2224369'}",base
http://schema.org,Vehicle,Used,2014 Acura TL,2014,Acura,TL,Black,//cdnblob.fastly.carvana.io/2001575255/post-large/normalized/zoomcrop/2001575255-edc-02.jpg,Acura,Used 2014 Acura TL undefined with 71215 miles - $21990,71215,2001575255,19UUA9F53EA001751,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2226929'}",SH-AWD
http://schema.org,Vehicle,Used,2016 Acura TLX,2016,Acura,TLX,White,//cdnblob.fastly.carvana.io/2001658684/post-large/normalized/zoomcrop/2001658684-edc-02.jpg,Acura,Used 2016 Acura TLX undefined with 84102 miles - $21590,84102,2001658684,19UUB1F53GA002187,"{'@type': 'Offer', 'price': '21590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2281738'}",2.4
http://schema.org,Vehicle,Used,2015 Acura TLX,2015,Acura,TLX,Gray,//cdnblob.fastly.carvana.io/2001903267/post-large/normalized/zoomcrop/2001903267-edc-02.jpg,Acura,Used 2015 Acura TLX undefined with 81621 miles - $21990,81621,2001903267,19UUB2F39FA021183,"{'@type': 'Offer', 'price': '21990', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2470575'}",3.5
http://schema.org,Vehicle,Used,2015 Acura TLX,2015,Acura,TLX,Other,//cdnblob.fastly.carvana.io/2001922976/post-large/normalized/zoomcrop/2001922976-edc-02.jpg,Acura,Used 2015 Acura TLX undefined with 54432 miles - $24590,54432,2001922976,19UUB2F55FA012448,"{'@type': 'Offer', 'price': '24590', 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2466100'}",3.5
